chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,origin_sample,LABEL
0.38424352,0.034039076,1278.473136,1198.826382,2214.738881,0.078147195,-336.07516,167.42746,-37.594738,25.148052,-12.633761,-9.460878,-12.291268,-16.899143,-21.864092,-18.007336,-11.203924,-13.386545,-14.086185,-8.795454,-10.00615,-9.72348,-8.714768,-11.544358,-7.267691,-4.578476,extracted_segment_biden,NEW
0.43674287,0.02977276,1427.940669,1378.456476,2668.649015,0.084849964,-378.81805,137.76855,-44.33284,34.572308,0.88402444,-7.683951,-15.724795,-24.89136,-18.857586,-16.991692,-9.410285,-7.811156,-13.3212805,-11.924987,-11.33395,-11.023461,-10.255526,-13.018698,-6.6281247,-7.857248,extracted_segment_biden,NEW
0.5112466,0.020687811,1250.908205,1363.3534,2361.311479,0.063532049,-380.4639,150.95145,-36.141552,19.876707,5.736494,-5.4643087,-15.179114,-26.820772,-16.006874,-10.649944,-13.540055,-13.443279,-14.058219,-10.4403105,-10.332568,-12.142834,-10.856979,-6.206715,-4.2398944,-5.142096,extracted_segment_biden,NEW
0.25387877,0.054111876,980.1345103,1207.666804,2013.354492,0.039817116,-369.7822,146.76831,-30.339418,53.18677,17.15409,-13.466562,-5.6355944,-16.193544,-21.208246,-18.189514,-17.664448,-12.607601,-13.608456,-18.347603,-12.178013,-8.125507,-11.089756,-11.398864,-2.3551855,-3.4143167,extracted_segment_biden,NEW
0.3399334,0.042013798,1813.767723,1465.719247,3138.464355,0.117542614,-289.04053,121.35747,-41.66124,57.478115,-14.160862,6.7695546,-11.377227,-19.027193,-24.226294,-15.549366,-6.967204,-12.973828,-9.3488865,-16.639091,-16.39912,-5.6345267,-9.313859,-10.912215,-3.496607,-0.29299685,extracted_segment_biden,NEW
0.29525,0.04978287,1327.046381,1130.5084,2262.943892,0.081165661,-329.11844,153.41324,-29.799694,26.237518,-9.617471,0.39136532,-7.0991426,-21.252224,-28.650118,-20.575575,-14.491761,-17.713285,-12.749554,-13.626693,-12.645844,-6.715228,-7.144081,-1.1738296,-4.140076,-4.774614,extracted_segment_biden,NEW
0.4582321,0.032052755,1018.718045,1163.137872,1939.70115,0.047829368,-369.21756,174.0802,-25.14494,20.777058,3.2564683,-0.99000555,-8.611547,-24.889677,-24.638195,-15.163573,-8.376244,-12.255987,-16.013416,-13.153088,-8.943597,-9.911589,-11.144001,-5.7930956,-5.4785542,-7.2795973,extracted_segment_biden,NEW
0.4096237,0.035502978,1310.312596,1270.955058,2407.069536,0.074451793,-346.05054,158.09856,-47.333336,13.944541,-7.5832524,-9.512512,-7.558893,-19.48593,-21.5904,-12.375427,-10.605042,-13.746038,-15.498054,-15.977472,-12.662635,-5.888797,-6.8358555,-7.4082093,-6.034708,-7.151747,extracted_segment_biden,NEW
0.29787526,0.051020566,1220.881796,1219.620932,2256.337114,0.065340909,-303.01465,159.8287,-47.23682,27.953169,-7.3345766,-1.0718526,-14.699994,-33.04325,-20.195559,-12.565354,-14.35828,-18.036684,-17.184141,-15.69516,-13.2029505,-5.768152,-8.338973,-5.998425,0.4433282,-7.790701,extracted_segment_biden,NEW
0.28646258,0.05130519,1223.081085,1228.282121,2195.652632,0.060358221,-314.13342,156.87498,-34.383305,32.038345,1.7905251,-4.9885755,-20.066624,-22.368927,-22.37185,-20.71026,-15.281577,-7.0559893,-12.061319,-15.446088,-10.554333,-7.9553523,-10.612153,-8.796555,-2.8503058,-8.022024,extracted_segment_biden,NEW
0.48660046,0.010274891,1744.532866,1588.75711,3230.714555,0.111938477,-385.6499,129.50113,-47.083046,29.239052,-12.744101,-1.9969265,-12.291697,-20.55499,-18.056017,-11.690429,-7.3972034,-10.145583,-11.046514,-6.3259273,-10.19473,-9.28558,-10.456223,-13.550039,-6.4485598,-4.4884157,extracted_segment_biden,NEW
0.34463736,0.048872706,1062.669086,1163.881504,2017.759011,0.053788619,-325.01974,167.24791,-45.249516,25.908833,2.1922767,-3.0771728,-15.69741,-32.789555,-20.274187,-14.622077,-17.099123,-12.724497,-12.797608,-13.341934,-5.507715,-6.209601,-8.429449,-8.835066,-6.4912457,-4.586059,extracted_segment_biden,NEW
0.270526,0.04906564,1016.056332,1212.353227,1886.846924,0.042669123,-334.7488,155.03677,-35.24152,31.212854,3.1393661,-2.4885466,-4.779422,-22.31592,-14.7998495,-17.416437,-19.263895,-14.373715,-15.426019,-14.268658,-10.049705,-6.3686233,-5.029145,-9.399634,-8.401542,-3.1691878,extracted_segment_biden,NEW
0.26513493,0.049364317,1517.941447,1378.078665,2791.975542,0.082042347,-312.9529,126.07019,-39.594193,57.08065,-0.036374744,-7.488771,-16.315054,-19.505222,-17.88486,-17.181993,-16.754742,-8.635621,-11.947295,-17.380827,-13.239472,-6.3271227,-11.272067,-9.116517,-4.0663133,-4.100149,extracted_segment_biden,NEW
0.41055536,0.026135193,2199.960548,1801.611409,4080.297297,0.124078924,-305.93527,93.31104,-36.190647,49.66302,-12.469456,2.8282704,-19.680891,-20.62696,-19.444212,-9.743106,-19.15193,-16.314495,-13.507867,-8.517625,-7.6748586,-8.394768,-9.556016,-7.782906,-2.552106,-8.518151,extracted_segment_biden,NEW
0.371327,0.03866504,1299.762499,1287.386367,2300.626998,0.067072088,-341.4327,158.30324,-36.04828,26.104296,-5.6677012,-2.0383074,-7.232994,-17.291666,-17.858122,-16.497635,-15.816535,-12.855315,-14.3440695,-9.84433,-6.466285,-6.770399,-7.613173,-9.792057,-9.041149,-8.198714,extracted_segment_biden,NEW
0.2710461,0.053807497,1096.940533,1150.966996,1861.153897,0.058482777,-327.9311,157.22772,-29.199217,35.44232,9.416424,-4.4016423,-13.263043,-30.15232,-20.22899,-11.982906,-25.362934,-18.283226,-14.740335,-14.763206,-12.536859,-13.613886,-10.026551,-3.5368836,-1.4641049,-6.845223,extracted_segment_biden,NEW
0.4983643,0.021118356,1838.072977,1652.008287,3217.745694,0.113214666,-360.12027,112.26822,-23.153221,43.109512,-15.047736,3.0997803,-6.106104,-22.666927,-18.121056,-9.473937,-16.699139,-8.919946,-14.939836,-11.795182,-9.025501,-9.258212,-13.253821,-8.79161,-5.951479,-6.032074,extracted_segment_biden,NEW
0.42323336,0.02751165,1349.3059,1378.326132,2480.967574,0.070656516,-364.06076,146.76485,-51.600597,22.709911,3.1195297,-10.098031,-7.6770706,-19.837751,-20.45117,-15.259525,-12.366477,-7.6112275,-12.121932,-9.499047,-9.72746,-7.5693316,-6.756634,-10.002296,-10.317738,-7.165337,extracted_segment_biden,NEW
0.2493236,0.04184776,1191.843571,1277.615016,2093.125222,0.059758967,-352.26562,148.01756,-20.082293,36.669323,-0.8803722,-10.3605385,-4.1344533,-16.410141,-21.208,-12.607408,-14.440298,-13.126288,-12.329272,-14.791904,-12.6472225,-8.003002,-11.693371,-12.702866,-4.8016453,-3.1559289,extracted_segment_biden,NEW
0.3175709,0.042859282,812.9954777,1099.553995,1295.66262,0.034479315,-365.79156,183.63327,-12.094036,23.09389,-12.040788,-24.160742,-4.77206,-12.417532,-19.270918,-16.174309,-14.073343,-10.080399,-14.703921,-12.594036,-10.868262,-11.961555,-9.057145,-10.089527,-7.548737,-5.918215,extracted_segment_biden,NEW
0.39222872,0.022306563,1524.711297,1426.90001,2716.11994,0.080433239,-350.85632,145.56212,-44.271614,28.262484,-6.376079,0.4412572,-5.289934,-19.197624,-16.451315,-14.822672,-19.522142,-15.867684,-10.592688,-6.933591,-14.413541,-8.622456,-10.719277,-6.3642774,-7.460683,-4.17031,extracted_segment_biden,NEW
0.41546604,0.03413138,1308.576539,1358.911608,2453.072288,0.05842729,-381.67932,145.9116,-28.323095,17.513813,-6.519715,-6.6633058,5.869185,-15.230926,-16.195833,-16.914474,-15.659802,-11.220428,-14.946085,-15.641697,-14.132478,-10.3360405,-4.5377593,-6.2241197,-4.638054,-1.5048438,extracted_segment_biden,NEW
0.20221521,0.058788832,1073.303409,1201.069649,1918.412642,0.055064808,-344.27737,143.47885,-27.726025,46.88224,15.605727,-2.1510997,-4.3063703,-22.07119,-20.406466,-14.381097,-19.09944,-19.84969,-13.057114,-15.006138,-14.464738,-6.80537,-11.468477,-11.770705,0.564759,1.3801932,extracted_segment_biden,NEW
0.4766604,0.020105027,1086.355736,1147.427928,1967.841131,0.06056907,-409.188,161.88463,-20.647266,1.3542476,3.106221,-8.937466,0.9903164,-15.839477,-16.462015,-6.4751387,-12.464234,-14.152531,-13.927802,-15.009412,-16.118296,-13.45042,-10.181781,-7.1414075,-6.907045,-7.247291,extracted_segment_biden,NEW
0.3600235,0.03819866,1235.993759,1297.777264,2286.92405,0.060047496,-348.85294,153.35631,-39.275303,23.44178,0.23990177,-3.1651626,-4.575136,-21.528084,-23.39662,-17.056967,-11.947242,-10.651218,-15.962447,-15.515628,-10.420782,-5.568342,-9.121012,-12.332812,-5.7807117,-6.559915,extracted_segment_biden,NEW
0.28755847,0.048155602,1553.172328,1430.090524,2817.423873,0.084472656,-293.50714,128.22375,-31.096117,51.99928,-20.636019,-10.403124,-1.3840135,-11.761411,-22.691475,-18.1896,-14.780247,-16.191668,-12.755654,-10.66905,-12.745289,-5.574487,-13.343772,-13.745636,-1.9003044,-8.253615,extracted_segment_biden,NEW
0.51604176,0.014357149,1396.183269,1460.439496,2682.841353,0.07084517,-391.735,144.08566,-46.985214,24.401812,3.5622919,-9.051208,-9.042914,-16.303272,-8.421182,-10.537665,-11.118084,-15.848251,-13.113785,-14.4830265,-13.666677,-10.108817,-13.51393,-8.388679,-3.654236,-5.2944727,extracted_segment_biden,NEW
0.28213987,0.051951345,1101.656633,1129.534549,1925.01942,0.060069691,-312.55408,170.35692,-42.594303,28.524181,-0.8916691,-1.5186254,-5.2523036,-23.37256,-23.72927,-20.803772,-20.665503,-12.767178,-9.307447,-10.024163,-13.733084,-7.6702924,-8.161208,-9.915743,-4.543955,-3.6984186,extracted_segment_biden,NEW
0.2668218,0.0520287,946.407635,1086.533558,1825.428356,0.041625977,-341.0674,166.7428,-28.786827,36.43951,10.704619,-1.4631431,-5.2151475,-20.488914,-24.480272,-22.747652,-20.50329,-18.942068,-12.872837,-10.992076,-12.3833885,-6.293432,-6.711949,-10.03467,-7.19093,-5.313719,extracted_segment_biden,NEW
0.2515217,0.05001551,881.954439,1138.846606,1755.445446,0.034357244,-354.1351,162.59805,-28.950056,33.988155,11.217092,1.0201085,-5.5794067,-29.07274,-24.234627,-17.491934,-13.688001,-16.499828,-16.833858,-11.260319,-12.08627,-9.229274,-9.287845,-9.413288,-0.05600923,-2.76471,extracted_segment_biden,NEW
0.30064178,0.042256773,1629.342878,1395.99434,2847.766113,0.094482422,-316.16733,124.951324,-43.334103,55.27747,-16.48776,-16.00332,-8.098665,-16.229343,-18.776442,-16.420456,-17.390993,-14.005158,-10.4469185,-10.360654,-14.95012,-11.120392,-15.503434,-7.989015,-1.00363,-8.474845,extracted_segment_biden,NEW
0.5123504,0.019985005,1264.119623,1301.36009,2271.263539,0.067848899,-387.24072,155.3717,-29.708557,20.559435,-11.032365,-11.081196,-3.5127785,-15.297138,-15.520831,-16.242027,-9.54748,-9.378943,-10.780204,-10.083074,-11.651431,-10.003079,-13.261157,-9.253278,-3.7254586,-8.787894,extracted_segment_biden,NEW
0.41933772,0.040666625,1384.880229,1270.319371,2380.887118,0.086459073,-312.36472,154.03432,-51.820595,20.64345,-8.997268,-2.583528,-8.808639,-20.795633,-20.553339,-15.750335,-7.7384295,-7.91404,-14.010763,-14.835125,-9.477282,-2.419041,-10.572312,-11.464889,-4.7440376,-7.0512285,extracted_segment_biden,NEW
0.26436386,0.053016163,1118.339305,1196.468416,1941.414018,0.058627042,-308.40393,161.59502,-40.17037,33.394714,-13.4457855,-8.401112,-5.4785604,-18.77886,-27.271875,-23.911537,-14.796061,-12.17703,-13.473908,-10.584472,-9.344878,-5.9068317,-8.885038,-11.362565,-7.3589473,-7.0614915,extracted_segment_biden,NEW
0.27415144,0.049307223,1103.46357,1045.704779,1906.911954,0.061756481,-369.04916,164.3692,-18.258799,28.26515,-3.78378,-5.8106747,-8.233878,-26.850197,-23.283215,-14.873654,-17.042847,-16.248663,-16.6921,-13.181079,-10.746141,-8.3736105,-7.139792,-7.4527593,-2.839221,-1.7364396,extracted_segment_biden,NEW
0.25780752,0.056026522,984.6909535,1022.765788,1714.581299,0.049449574,-351.06476,172.6961,-30.280382,24.961885,3.0340562,-3.0996523,-5.8741207,-25.594341,-22.619781,-12.998719,-17.613167,-17.634373,-14.22929,-10.970874,-13.601135,-12.855065,-10.928305,-11.305406,-3.242186,-2.8620033,extracted_segment_biden,NEW
0.29664528,0.046802,1100.566786,1120.594444,1900.794567,0.061234908,-328.88626,171.43646,-26.722359,31.716059,-14.5352545,-16.973812,-6.329078,-17.326183,-23.254787,-16.924147,-12.241061,-10.29022,-12.690323,-11.973368,-14.334283,-10.259265,-10.712153,-14.406366,-6.3165493,-6.9898715,extracted_segment_biden,NEW
0.53323644,0.006171279,1761.47852,1485.373658,3194.989014,0.116887873,-397.84473,139.23662,-71.50088,39.202457,-16.122513,-4.329513,-13.120502,-12.852784,-24.387102,-9.342765,-10.905419,-10.120454,-14.021042,-12.240083,-15.010255,-4.215094,-9.860863,-12.448611,-6.54653,-3.0529861,extracted_segment_biden,NEW
0.30596948,0.049756244,1341.876236,1383.147641,2548.503529,0.069014116,-305.4536,146.03273,-39.782158,38.52839,-10.299994,-1.0953276,-20.1201,-25.389565,-16.465025,-14.601624,-15.072357,-14.845513,-17.43936,-11.168291,-10.161691,-11.861164,-15.55774,-11.012043,-3.4056296,-8.6794195,extracted_segment_biden,NEW
0.2806745,0.04510956,1327.173033,1245.309492,2247.772772,0.076637962,-312.2842,163.27594,-42.422523,28.822485,-13.252074,-6.775221,-11.671426,-21.335093,-13.75133,-11.881686,-10.515075,-6.6257358,-20.40033,-16.219221,-16.291243,-9.412049,-13.937948,-10.06728,-2.231907,-5.7934155,extracted_segment_biden,NEW
0.31873614,0.040933125,1218.752853,1237.51662,2144.021884,0.06652832,-336.89667,152.43211,-37.346104,40.576035,-11.584764,-5.7237697,-14.202068,-21.679447,-24.94926,-24.700079,-13.091643,-9.501484,-17.893736,-10.622917,-10.287946,-9.324965,-8.8015175,-10.950667,-2.4353957,-6.742816,extracted_segment_biden,NEW
0.38568527,0.0390032,1590.171698,1404.779061,2795.645974,0.098144531,-323.74637,141.09381,-37.87686,26.810081,-19.563622,-3.1072907,-12.781055,-19.17286,-18.185518,-17.08004,-7.804553,-9.086523,-14.308154,-12.720567,-14.943029,-9.26357,-9.662487,-9.1682825,-5.217425,-5.1201053,extracted_segment_biden,NEW
0.42004713,0.02679406,1331.229945,1357.552957,2452.827592,0.066861239,-346.10852,153.76508,-40.1879,36.559536,-8.951813,4.622582,-18.358171,-21.325823,-18.105553,-18.387032,-8.527287,-17.238157,-14.0018215,-12.064532,-13.694755,-9.93583,-9.749421,-7.749159,-6.8392563,-7.2770753,extracted_segment_biden,NEW
0.39411107,0.037396595,1223.397692,1246.075916,2297.445956,0.066317472,-361.2556,157.05869,-50.685425,28.649855,-0.060833897,-4.4368806,-13.394927,-31.996706,-23.589952,-17.154259,-11.042863,-14.100244,-16.708555,-13.071833,-9.752168,-6.71691,-10.765895,-12.564795,-4.3913975,-4.356587,extracted_segment_biden,NEW
0.26586008,0.04903614,1425.611375,1325.750686,2497.362172,0.070501154,-306.91956,136.67297,-39.690487,49.075016,-2.449726,-5.887036,-12.158471,-17.350054,-20.736525,-13.930661,-12.92592,-13.291459,-18.864923,-16.315603,-15.140909,-11.593866,-10.316438,-6.305699,0.19919586,-5.582505,extracted_segment_biden,NEW
0.28141612,0.047897663,1549.615663,1494.681661,2936.101185,0.08256392,-307.44226,125.053665,-34.158066,61.44862,-6.8354535,2.629804,-16.727152,-26.416632,-10.508981,-12.451247,-21.116137,-12.742634,-21.557585,-16.016727,-10.261991,-12.940652,-13.759029,-3.7838378,0.5422692,-6.4699965,extracted_segment_biden,NEW
0.41384125,0.03705669,1233.845008,1334.647584,2375.993208,0.057916815,-333.4075,149.13734,-44.656864,31.373222,-6.3204255,2.4397476,-2.1729848,-27.92147,-13.964341,-14.664181,-14.67995,-15.725109,-23.147367,-13.687008,-5.5822864,-11.226462,-13.856431,-2.817579,2.5142832,-6.8141847,extracted_segment_biden,NEW
0.318311,0.048535444,1192.872307,1252.345349,2319.223855,0.057661577,-342.29465,146.14568,-40.138966,49.328407,10.482547,-13.877103,-7.3039904,-23.220596,-19.186012,-16.49583,-15.146646,-9.131762,-14.931011,-19.624123,-14.29361,-11.480255,-11.207351,-9.361753,-5.1882944,-5.510693,extracted_segment_biden,NEW
0.474384,0.014945409,1966.61756,1532.097131,3398.575661,0.12767445,-338.04688,116.97159,-67.63305,43.522984,-11.854959,6.0726333,-18.556416,-13.695117,-20.30584,-10.903638,-13.630426,-13.813519,-13.063761,-10.457429,-15.843014,-10.166695,-9.687251,-9.509266,-6.8509626,-4.6970487,extracted_segment_biden,NEW
0.3639741,0.04610164,1336.207773,1356.318049,2491.244784,0.069702148,-329.7187,140.13356,-35.15071,35.734104,1.1085954,-11.499486,-9.262089,-18.210125,-15.665444,-16.842323,-15.771526,-12.9803705,-17.877735,-14.044421,-13.063199,-10.414851,-9.253388,-8.225559,-3.152152,-2.5177984,extracted_segment_biden,NEW
0.26820412,0.058108166,1194.730716,1262.113891,2280.561967,0.050048828,-323.2446,143.3529,-40.447666,61.814754,16.77313,-5.771198,-17.506828,-27.514381,-21.049753,-17.314852,-27.120028,-12.596502,-12.519599,-18.055218,-9.797811,-8.062936,-11.600975,-6.287395,-1.8397862,-4.828221,extracted_segment_biden,NEW
0.36218575,0.030102266,1522.245295,1455.347237,2926.802757,0.084173029,-363.00128,126.6404,-42.93488,53.232155,4.386423,-6.2097416,-10.35972,-23.457916,-19.17589,-11.747016,-17.765646,-18.047539,-14.248508,-12.817777,-13.882077,-8.006503,-13.662701,-10.787459,-1.6304511,-7.3568373,extracted_segment_biden,NEW
0.4008378,0.03972933,1679.308305,1447.518743,2910.89755,0.106090199,-288.5309,133.29515,-41.0966,46.288975,-5.71261,6.8236756,-19.856014,-25.706274,-21.943167,-10.635322,-14.064091,-14.715847,-18.43272,-14.074976,-12.3151455,-7.588353,-16.757236,-13.9849615,0.013117936,-0.90589195,extracted_segment_biden,NEW
0.27919906,0.05008485,1152.234829,1210.32209,2192.471591,0.049738104,-314.9536,161.67262,-50.061695,31.142157,4.189432,-6.718689,-15.064401,-32.677223,-12.952312,-8.918424,-16.894382,-10.410565,-16.504826,-16.873386,-10.399466,-13.389801,-13.3672085,-8.36993,-3.0153084,-0.16876107,extracted_segment_biden,NEW
0.32228386,0.046645407,951.8320469,1075.563825,1734.401634,0.040571733,-330.76825,179.71588,-31.743603,24.789827,-0.5016862,-5.7602243,-13.922867,-24.961536,-20.313967,-19.46568,-10.850782,-9.167653,-11.582222,-15.336448,-14.754752,-6.8298235,-9.225391,-11.913552,-8.3378725,-6.3720913,extracted_segment_biden,NEW
0.4584633,0.022433996,1523.775527,1450.549888,2909.184681,0.077115146,-371.44943,142.521,-39.213753,36.278538,7.3524876,-1.0444502,-12.782416,-26.133095,-18.398483,-9.387522,-14.48771,-13.465152,-12.708499,-9.313134,-13.616334,-12.498798,-9.213811,-11.781829,-5.5206723,-4.590332,extracted_segment_biden,NEW
0.51647604,0.02759962,1616.987179,1374.319568,2869.054621,0.099964489,-334.21188,141.28886,-57.132484,25.595587,-4.7502766,-7.3847117,-13.265983,-30.124866,-15.880555,-10.234437,-12.892663,-9.3535595,-11.545498,-11.673505,-9.529911,-10.323768,-9.512544,-10.479995,-4.6563106,-2.8461213,extracted_segment_biden,NEW
0.45150363,0.026554555,1596.332017,1434.669745,2952.006392,0.085460316,-355.48743,141.18109,-45.007862,30.417566,-11.451364,-3.361127,-12.574316,-26.15317,-12.437,-7.5321484,-11.602361,-13.444394,-10.884292,-11.383042,-13.374493,-10.566602,-13.90734,-12.326379,-3.049411,-4.321099,extracted_segment_biden,NEW
0.36916247,0.046244036,1138.138529,1145.234622,2042.22856,0.056596236,-319.08585,178.91982,-34.255466,16.759195,-13.227813,-4.0709605,-14.257678,-25.978575,-22.495512,-15.592602,-15.472086,-10.171189,-11.134988,-12.164822,-12.908606,-8.49406,-9.186217,-9.844097,-4.9995275,-3.997182,extracted_segment_biden,NEW
0.28858247,0.05160817,1151.024972,1137.429677,1987.661466,0.06443093,-312.68195,172.19763,-38.985054,15.559829,-15.792871,-3.618148,-8.327206,-22.839872,-16.5343,-12.199615,-11.604855,-14.190449,-17.508242,-16.881788,-18.23214,-10.304215,-9.429709,-11.906104,-1.2997856,-3.45662,extracted_segment_biden,NEW
0.42066205,0.02896906,1150.460137,1342.091058,2189.29055,0.04880593,-376.18607,152.10678,-23.897575,34.00201,-4.0758233,-13.692728,-12.874643,-20.21151,-13.582041,-16.06819,-10.57383,-11.699517,-12.165183,-12.038467,-13.826341,-8.591178,-11.220707,-8.804793,-4.9921412,-8.574412,extracted_segment_biden,NEW
0.44927967,0.02849289,1640.184902,1462.168652,3057.959539,0.095703125,-348.5968,117.66031,-47.14796,38.052025,0.5486994,-2.3564274,-12.129794,-18.792297,-17.27964,-15.266822,-10.134093,-13.703903,-11.884763,-12.474103,-11.7062645,-6.126047,-10.732833,-10.498839,-1.4158765,-5.6800365,extracted_segment_biden,NEW
0.26248485,0.05046643,1206.796496,1182.816112,2096.061568,0.069868608,-328.00012,150.59567,-30.640825,30.52658,0.15112382,0.71627676,-6.8836412,-31.570723,-19.596994,-7.7949605,-16.304247,-21.323153,-23.032133,-17.641085,-12.572427,-8.86314,-12.33335,-10.683498,1.5942276,0.3428996,extracted_segment_biden,NEW
0.40021756,0.033556934,1530.369607,1363.224288,2743.77053,0.089999112,-327.6762,147.06415,-48.144936,23.737232,-15.627731,-4.102932,-11.909766,-30.127983,-14.431467,-11.318055,-10.873325,-8.397579,-15.129943,-13.147961,-12.850983,-10.181692,-11.685393,-11.1569195,-2.4442184,-6.136302,extracted_segment_biden,NEW
0.32324085,0.044933565,1166.368679,1184.674821,1968.085827,0.063276811,-330.52475,172.65189,-23.411715,24.393549,-25.34873,-22.070358,-8.779358,-13.574912,-16.924797,-15.69675,-9.992341,-6.9295363,-11.598634,-7.5893397,-9.521506,-9.42756,-9.533906,-12.874082,-9.933776,-7.715082,extracted_segment_biden,NEW
0.34816387,0.033126697,1146.271225,1231.812138,2023.387007,0.057883523,-326.1123,173.81752,-39.1718,25.182833,-8.985901,-6.0783954,-11.427288,-17.9407,-18.702608,-17.160818,-12.3420105,-6.9374437,-11.993378,-9.768025,-11.3150625,-5.921005,-11.023952,-12.71864,-8.798055,-6.8207107,extracted_segment_biden,NEW
0.30739805,0.04301845,1268.457791,1274.832579,2201.035933,0.068636808,-315.33237,164.16417,-33.645653,29.399115,-12.547693,0.49997652,-4.328745,-19.512388,-22.338785,-18.778778,-7.706517,-5.7169275,-12.894143,-19.718813,-12.971723,-6.1879516,-12.226131,-11.998202,-5.4547715,-3.9490724,extracted_segment_biden,NEW
0.4695914,0.015535803,1242.550371,1271.754045,2166.533869,0.06833718,-379.77844,174.8965,-43.593925,19.679775,-16.897345,-2.887046,-7.0322385,-17.259575,-16.025993,-16.331596,-10.631741,-12.912863,-7.288007,-10.622231,-14.153168,-8.704395,-11.898184,-8.522293,-6.1041584,-4.097797,extracted_segment_biden,NEW
0.46209607,0.026038764,1245.554198,1266.038502,2287.902832,0.071056019,-368.01724,161.28491,-40.286667,15.727212,-7.451952,-9.262614,-3.3413558,-21.015057,-18.165653,-13.940061,-8.293181,-8.204971,-12.8504305,-10.666218,-10.990654,-8.094682,-10.235032,-10.140767,-5.380089,-7.892374,extracted_segment_biden,NEW
0.27263632,0.050508454,1280.485304,1371.54605,2504.947732,0.060713335,-307.16815,145.188,-34.0095,43.245964,2.7231867,-2.1487472,-21.783602,-27.70487,-20.00345,-13.453659,-9.202565,-12.89513,-17.420116,-12.912628,-10.593192,-7.5058155,-12.903535,-11.677906,-0.79814017,-6.37469,extracted_segment_biden,NEW
0.20580317,0.060718883,858.9699581,954.3453778,1501.206831,0.040360884,-341.84134,180.1839,-29.121935,21.941957,-0.027843995,-16.706411,-9.611349,-22.73568,-16.215616,-12.9767,-17.978086,-11.519324,-19.757607,-20.335112,-11.665275,-7.8829546,-6.3598723,-5.6281476,-1.0965478,-0.37042865,extracted_segment_biden,NEW
0.25966924,0.05076195,1090.543684,1140.329739,2122.243985,0.052101829,-345.03088,149.19206,-48.29979,51.352726,29.105993,-8.120021,-16.464972,-23.711065,-14.133015,-13.647254,-24.514555,-18.502235,-14.462439,-16.466507,-15.43683,-10.898213,-11.161306,-7.8745575,-0.4918053,-4.7877235,extracted_segment_biden,NEW
0.51827747,0.010909325,1592.0419,1468.167478,2921.419456,0.096857244,-377.34314,146.7612,-56.310673,35.963364,-21.319458,-0.8607363,-9.490975,-18.888985,-16.715757,-10.400277,-12.388269,-8.987715,-9.132046,-12.743915,-11.060748,-5.2548223,-12.129199,-10.616954,-7.0501676,-9.165086,extracted_segment_biden,NEW
0.28497517,0.05369861,1072.462536,1170.348668,2006.258323,0.045498935,-320.7053,166.8566,-44.463802,22.587748,-0.2758131,-8.14112,-10.802866,-34.457043,-14.425803,-7.3149233,-19.852068,-10.598886,-16.328917,-17.996647,-12.663584,-11.885781,-8.30955,-7.3928065,-5.885043,-2.1504095,extracted_segment_biden,NEW
0.28207237,0.038851645,970.6262334,1178.118213,1774.042303,0.038840554,-358.5956,166.67793,-33.76923,17.58983,8.074772,-7.9155927,-10.743604,-30.479933,-12.46572,-11.38213,-18.924706,-13.89981,-20.68386,-18.47056,-13.839908,-10.504859,-5.4354153,-5.091804,-2.0695632,-1.1192397,extracted_segment_biden,NEW
0.26078486,0.058685362,1097.565469,1191.759903,1949.97836,0.055353338,-313.9916,163.82301,-37.38713,39.716198,-2.0422783,-2.1832578,-13.65993,-39.54761,-18.984226,-10.80545,-18.199034,-4.161768,-13.542484,-19.716522,-8.776833,-12.466085,-14.527814,-4.482421,-1.6506927,-0.60666525,extracted_segment_biden,NEW
0.22332028,0.06193073,874.8117252,1023.964114,1732.44407,0.032426314,-336.46423,173.65475,-42.606277,34.631165,28.670845,-16.925198,-20.134031,-33.09238,-20.085709,-11.884543,-23.610903,-12.451366,-16.866858,-19.29724,-9.044229,-13.238245,-12.610474,-4.6239514,0.70805365,0.52329946,extracted_segment_biden,NEW
0.46762532,0.014483729,1234.506214,1404.889601,2342.714622,0.056107955,-414.84875,158.32375,-35.27916,20.558477,-11.78914,-4.4933085,-1.8437747,-17.408762,-9.949051,-14.508355,-10.88847,-15.347159,-15.521328,-12.569269,-10.874667,-8.276365,-8.644951,-4.2987657,-1.9849429,-3.8811529,extracted_segment_biden,NEW
0.32495376,0.051817168,893.6867013,994.019117,1659.280118,0.039961381,-346.87646,183.54185,-49.435013,16.855461,11.428426,-14.766922,-4.955149,-27.08682,-22.252806,-17.9673,-14.391995,-7.45708,-20.977894,-23.468592,-12.989697,-12.679407,-13.2482815,-4.5343747,-0.25485155,0.7544785,extracted_segment_biden,NEW
0.58524036,0.003334245,1292.47133,1486.913538,2498.585649,0.061556729,-468.80157,160.48634,-44.419662,26.139832,-14.612939,1.748383,-10.991237,-10.877381,-11.006984,-8.2324295,-13.58227,-8.399059,-10.770835,-8.477088,-16.1615,-11.96493,-14.322732,-7.247406,-6.6957226,-2.6240385,extracted_segment_biden,NEW
